latitude,longitude
37.778046,-122.412415
37.71235,-122.41828
37.775272,-122.41591
37.78223,-122.41029
37.73408,-122.37943
37.71823,-122.45816
37.730434,-122.46057
37.798443,-122.40988
37.77283,-122.39137
37.71235,-122.41828
37.765182,-122.41749
37.76303,-122.42623
37.82909,-122.37664
37.78723,-122.431816
37.789333,-122.39703
37.723446,-122.40007
37.72566,-122.406075
37.783924,-122.42778
37.78579,-122.41297
37.72695,-122.476036
37.781864,-122.413864
\N,\N
37.753685,-122.39859
37.753685,-122.39859
37.772923,-122.43909
37.783516,-122.415886
37.79318,-122.40773
37.7344,-122.40358
37.77537,-122.504814
37.781864,-122.413864
37.77436,-122.44276
37.80572,-122.42037
37.719124,-122.43983
37.719124,-122.43983
\N,\N
37.787663,-122.41335
37.78445,-122.41607
37.784657,-122.41443
37.74508,-122.47218
37.773304,-122.468025
37.78257,-122.4308
37.7344,-122.40358
37.784237,-122.41771
37.771397,-122.509895
37.724842,-122.43701
37.762577,-122.42166
37.782795,-122.414055
37.74388,-122.49939
37.782795,-122.414055
37.766064,-122.47736
37.800404,-122.43951
37.780575,-122.42026
37.787132,-122.42505
37.78795,-122.43365
37.763496,-122.41849
37.78242,-122.416985
37.73707,-122.49247
\N,\N
37.729527,-122.39448
37.752205,-122.419014
37.765182,-122.41749
37.731964,-122.40917
37.73673,-122.3941
37.79619,-122.412544
37.757042,-122.39568
37.78053,-122.47508
37.776333,-122.394035
37.788692,-122.40522
37.7617,-122.42158
37.779213,-122.410934
37.777164,-122.44332
37.73071,-122.4443
37.776463,-122.42626
37.786827,-122.41993
37.787663,-122.41335
37.780773,-122.41871
37.783722,-122.41424
37.71718,-122.38627
37.784668,-122.39781
37.785492,-122.40785
37.773857,-122.40529
37.71501,-122.47299
37.753685,-122.39859
37.777138,-122.42472
37.784943,-122.43473
37.77499,-122.410065
37.788837,-122.38943
37.78823,-122.40513
37.78217,-122.41899
37.734013,-122.39097
37.734764,-122.414314
37.793224,-122.41447
37.712162,-122.4468
37.750496,-122.434006
37.781654,-122.415504
37.773468,-122.39143
37.744,-122.4356
37.719753,-122.40643
37.73393,-122.41691
37.787098,-122.387794
37.76255,-122.43406
37.732437,-122.40561
37.7268,-122.38325
37.776016,-122.44478
37.78129,-122.42219
37.805695,-122.40536
37.77148,-122.43537
37.727783,-122.37223
37.744324,-122.410385
37.729908,-122.39718
37.765053,-122.41967
37.77746,-122.413155
\N,\N
37.784348,-122.40931
37.754166,-122.41314
37.793232,-122.39318
37.737667,-122.41657
37.78337,-122.42083
37.772522,-122.48526
37.778748,-122.423355
37.77516,-122.40363
37.793232,-122.39318
37.755684,-122.486244
37.766075,-122.40269
37.796482,-122.42525
37.78694,-122.411514
37.764374,-122.430885
37.74535,-122.397606
37.71965,-122.43756
37.78555,-122.44502
37.781113,-122.46214
37.776203,-122.4866
37.78597,-122.44173
37.74426,-122.387375
37.782684,-122.42246
37.80798,-122.41772
37.773052,-122.403206
37.761936,-122.40719
37.78579,-122.41297
37.78795,-122.43365
37.784046,-122.40371
37.723167,-122.43163
37.75759,-122.394104
37.772736,-122.425514
37.78242,-122.416985
37.787872,-122.4117
37.787872,-122.4117
37.77746,-122.413155
37.744774,-122.479034
37.73717,-122.38986
37.737156,-122.396515
37.78068,-122.47178
37.784866,-122.41278
37.7587,-122.50258
37.745457,-122.46021
37.756645,-122.50674
37.77208,-122.44572
37.8022,-122.41797
37.764706,-122.41525
37.743053,-122.47565
37.807163,-122.4089
37.76578,-122.46965
37.76049,-122.38856
37.782585,-122.415695
37.786102,-122.41809
37.787643,-122.40343
37.732437,-122.40561
37.75003,-122.42839
37.775078,-122.51129
37.78215,-122.43416
\N,\N
\N,\N
37.79378,-122.402954
37.776222,-122.411606
37.77751,-122.418045
\N,\N
37.78242,-122.416985
37.799427,-122.43934
37.786102,-122.41809
37.778088,-122.443504
37.78736,-122.408226
37.71501,-122.47299
\N,\N
37.7557,-122.41439
37.7859,-122.39937
37.769917,-122.42094
37.78245,-122.4393
37.720932,-122.440475
37.75227,-122.41788
37.75983,-122.42592
37.780926,-122.41367
37.78122,-122.433975
37.78393,-122.4126
\N,\N
37.763374,-122.42043
37.761826,-122.38769
37.77111,-122.38953
37.71646,-122.44102
37.78445,-122.41607
37.72365,-122.45921
37.789234,-122.39515
37.77532,-122.42773
37.75339,-122.49576
37.777138,-122.42472
37.78641,-122.408035
37.73252,-122.464676
37.780823,-122.42209
37.712547,-122.40735
37.77735,-122.42307
37.758633,-122.41905
37.784454,-122.40849
37.76303,-122.41025
37.7569,-122.42112
37.784046,-122.40371
37.786224,-122.38963
37.74191,-122.5014
37.71663,-122.456085
37.766575,-122.4395
37.73123,-122.387726
37.715157,-122.4086
37.761288,-122.42835
37.826183,-122.37448
37.797092,-122.39833
37.751144,-122.5042
37.751144,-122.5042
\N,\N
37.790462,-122.39669
37.790462,-122.39669
37.784084,-122.422745
37.782894,-122.420815
37.739063,-122.41652
37.79108,-122.424164
37.72165,-122.46897
37.718933,-122.395996
37.795315,-122.4267
37.783924,-122.42778
37.723446,-122.40007
37.762127,-122.467255
37.746883,-122.442245
37.78641,-122.408035
37.79007,-122.39097
37.793987,-122.40131
37.777332,-122.46187
37.756832,-122.4067
37.77872,-122.41474
37.788906,-122.43384
37.77283,-122.39137
37.71573,-122.44637
37.757565,-122.423454
37.788837,-122.38943
37.748905,-122.42036
37.77935,-122.5008
37.730167,-122.38585
37.79888,-122.3987
37.779236,-122.46093
37.74701,-122.40609
37.742344,-122.49177
37.720062,-122.43398
37.806026,-122.41031
37.7302,-122.40904
37.78121,-122.46
37.766014,-122.45779
37.78641,-122.408035
37.78344,-122.39626
37.732433,-122.39152
37.801758,-122.42126
37.785374,-122.431366
37.78642,-122.45341
37.72686,-122.40656
\N,\N
37.74823,-122.41492
37.770756,-122.43355
37.80562,-122.413605
37.793556,-122.43309
37.731453,-122.413055
\N,\N
\N,\N
37.779213,-122.410934
37.75045,-122.42144
37.718834,-122.39748
37.777298,-122.41969
37.8022,-122.41797
37.80562,-122.413605
\N,\N
37.77987,-122.43707
37.731236,-122.43058
37.78445,-122.41607
37.79486,-122.40488
37.772503,-122.42262
37.759407,-122.48651
37.77397,-122.430824
37.78684,-122.45012
\N,\N
37.753002,-122.406334
37.77047,-122.44331
37.72868,-122.38156
37.72823,-122.41151
37.709347,-122.42607
37.71235,-122.41828
37.787872,-122.4117
37.801994,-122.41962
\N,\N
37.765842,-122.406555
37.78641,-122.408035
37.80562,-122.413605
37.785564,-122.42978
37.78456,-122.40733
37.786747,-122.40535
37.78974,-122.41208
37.784348,-122.40931
37.7268,-122.38325
37.788967,-122.42194
37.742344,-122.49177
37.775696,-122.42105
37.735153,-122.42212
\N,\N
37.7557,-122.41439
37.71235,-122.41828
37.7091,-122.40598
37.765003,-122.42048
37.78143,-122.43233
37.72988,-122.44885
37.727913,-122.39353
37.80572,-122.42037
37.72826,-122.444275
37.765606,-122.410484
37.765606,-122.410484
37.77111,-122.38953
37.77999,-122.41349
37.717506,-122.47438
37.76449,-122.40742
37.79503,-122.421585
37.77111,-122.38953
37.77335,-122.46695
37.72634,-122.40854
37.76451,-122.45257
37.71981,-122.47429
37.74635,-122.44009
37.74956,-122.436134
37.760433,-122.41593
37.734013,-122.39097
37.757828,-122.39021
37.771687,-122.43373
37.777374,-122.44168
37.807484,-122.41398
37.71718,-122.38627
37.738358,-122.38696
37.75157,-122.44274
37.76262,-122.43295
37.729282,-122.42827
37.744633,-122.482254
37.7581,-122.4737
37.793232,-122.39318
\N,\N
37.774567,-122.41263
37.769592,-122.41558
\N,\N
37.746777,-122.41912
37.76285,-122.4932
37.77516,-122.40363
37.77516,-122.40363
37.77666,-122.412155
37.760498,-122.41484
37.72619,-122.45733
37.772736,-122.425514
37.79108,-122.424164
37.720726,-122.44661
37.769592,-122.41558
37.76654,-122.42204
37.78445,-122.41607
37.75227,-122.41788
37.73795,-122.467514
37.780193,-122.42702
37.785282,-122.4095
37.781178,-122.4117
37.779213,-122.410934
37.779213,-122.410934
37.773476,-122.41803
37.780495,-122.432144
37.788746,-122.42369
37.783722,-122.41424
37.790974,-122.43931
37.78456,-122.40733
37.807484,-122.41398
37.763847,-122.4706
37.728294,-122.38755
37.80572,-122.42037
37.775524,-122.42607
37.796463,-122.44042
37.785015,-122.422935
37.796925,-122.399506
37.78491,-122.40479
37.74795,-122.40866
37.794453,-122.40479
37.794453,-122.40479
37.786358,-122.41983
37.723446,-122.40007
37.726414,-122.38924
37.79494,-122.40808
37.78641,-122.408035
37.757023,-122.49816
37.757023,-122.49816
37.711933,-122.40563
37.766674,-122.41982
37.757652,-122.39312
37.772957,-122.42376
37.770763,-122.38773
37.73795,-122.467514
37.73795,-122.467514
37.745953,-122.40202
37.745953,-122.40202
37.793663,-122.39639
37.7822,-122.39473
37.762917,-122.41217
37.76371,-122.4465
37.72695,-122.476036
37.795143,-122.40648
37.77961,-122.502975
37.752205,-122.419014
37.759968,-122.423645
37.70954,-122.45767
37.78331,-122.41753
37.78357,-122.41927
37.785168,-122.4179
37.759357,-122.43375
37.752205,-122.419014
37.752205,-122.419014
37.7831,-122.41918
37.74467,-122.38976
37.796185,-122.398155
37.781757,-122.41468
\N,\N
37.741695,-122.42343
37.78223,-122.41029
37.725735,-122.38138
37.720783,-122.3943
37.78652,-122.41481
37.752907,-122.40729
37.752205,-122.419014
\N,\N
37.71753,-122.481544
37.75372,-122.488266
\N,\N
37.737362,-122.47745
37.752205,-122.419014
37.77872,-122.41474
37.78891,-122.418655
37.805416,-122.415245
37.780823,-122.42209
37.73242,-122.38019
37.782585,-122.415695
37.769047,-122.42003
37.76492,-122.42189
37.745148,-122.44295
37.769867,-122.402405
37.781864,-122.413864
37.781864,-122.413864
37.771687,-122.43373
37.743122,-122.403275
37.761185,-122.39834
37.7386,-122.392395
37.780495,-122.432144
37.749043,-122.41814
37.805695,-122.40536
37.74252,-122.404305
37.767143,-122.40668
37.784943,-122.43473
37.743885,-122.38312
37.769234,-122.50828
37.78456,-122.40733
37.741318,-122.4095
37.80171,-122.41788
37.78378,-122.41762
37.726414,-122.38924
37.78445,-122.41607
37.78445,-122.41607
37.744297,-122.404526
37.744297,-122.404526
\N,\N
37.78456,-122.40733
\N,\N
37.771397,-122.509895
37.74885,-122.42129
37.8051,-122.410126
37.744427,-122.40869
37.75244,-122.41517
37.754097,-122.47969
37.792435,-122.3911
37.805496,-122.422005
37.738846,-122.39781
37.798443,-122.40988
37.741474,-122.413216
37.77961,-122.502975
37.74937,-122.41269
37.724316,-122.43404
37.753002,-122.406334
\N,\N
\N,\N
37.785744,-122.40583
37.78456,-122.40733
37.79751,-122.432205
37.77999,-122.41349
37.72045,-122.48302
37.750496,-122.434006
37.776222,-122.411606
37.753002,-122.406334
37.80517,-122.41723
37.739532,-122.38903
37.752373,-122.41627
37.750797,-122.46902
37.72949,-122.3814
\N,\N
37.717876,-122.471634
37.780823,-122.42209
37.72954,-122.38642
37.780117,-122.45482
37.780495,-122.432144
37.739796,-122.425575
37.736275,-122.50208
37.786312,-122.41645
37.78097,-122.40871
37.781754,-122.40969
37.76587,-122.43102
37.760887,-122.435
37.780537,-122.40816
37.77926,-122.42683
37.791153,-122.39581
\N,\N
37.7617,-122.42158
37.74244,-122.489624
37.73971,-122.411995
37.71984,-122.48464
37.769867,-122.42236
\N,\N
37.78442,-122.47312
37.785084,-122.44762
37.780537,-122.40816
37.785828,-122.40149
37.732742,-122.39413
37.728485,-122.38456
37.800053,-122.4344
\N,\N
37.763374,-122.42043
37.7422,-122.40043
37.780006,-122.411934
37.783165,-122.441154
37.73678,-122.43456
37.799488,-122.40901
37.76578,-122.46965
37.753674,-122.48933
37.73609,-122.43079
37.760384,-122.411705
37.778328,-122.39653
37.784622,-122.46884
37.71993,-122.38946
37.78326,-122.40271
37.80562,-122.413605
37.727634,-122.403595
37.727634,-122.403595
37.75177,-122.42633
37.792385,-122.42105
37.79843,-122.40223
\N,\N
37.7306,-122.41578
37.80068,-122.429474
37.778168,-122.4846
37.78642,-122.45341
37.800415,-122.42436
37.72695,-122.476036
37.782074,-122.412224
\N,\N
37.796776,-122.40068
37.722958,-122.43773
37.74524,-122.41145
37.772736,-122.425514
37.781654,-122.415504
37.781654,-122.415504
37.78168,-122.40671
37.717476,-122.45609
\N,\N
37.784348,-122.40931
37.769867,-122.42236
37.71575,-122.44155
37.75707,-122.49709
37.783924,-122.42778
37.785168,-122.4179
37.781864,-122.413864
37.717834,-122.44233
37.776745,-122.407845
37.750374,-122.42272
37.77021,-122.44534
37.78723,-122.431816
37.713142,-122.43371
37.755295,-122.42097
37.771313,-122.45916
\N,\N
37.771717,-122.398506
37.75354,-122.43652
37.77984,-122.4901
37.743145,-122.47356
37.749897,-122.490135
37.786827,-122.41993
37.79621,-122.40514
37.754295,-122.437645
37.738216,-122.39838
\N,\N
37.743122,-122.421486
37.787643,-122.40343
37.744682,-122.48118
37.761135,-122.48985
37.766956,-122.38816
37.800587,-122.40801
37.711273,-122.39261
37.759216,-122.49079
37.759216,-122.49079
37.73074,-122.43869
37.776043,-122.42956
37.725235,-122.4026
37.747963,-122.43599
37.78983,-122.418846
37.765182,-122.41749
37.73795,-122.467514
37.77718,-122.407295
37.78765,-122.42853
37.783787,-122.39893
37.80026,-122.43276
37.77978,-122.43024
37.758465,-122.507935
37.823574,-122.36374
37.761566,-122.4238
37.74569,-122.46574
37.793118,-122.433
37.765446,-122.41311
37.78491,-122.40479
37.71753,-122.481544
37.76397,-122.426315
37.783516,-122.415886
37.717667,-122.44011
37.753002,-122.406334
37.72678,-122.39927
37.78378,-122.41762
37.779316,-122.40663
37.765003,-122.42048
37.79108,-122.424164
37.79072,-122.404335
37.78448,-122.450134
37.78456,-122.40733
37.79503,-122.421585
37.772503,-122.442375
37.77335,-122.46695
37.738323,-122.40565
37.808212,-122.4158
37.710594,-122.46929
37.739723,-122.46699
37.765926,-122.466446
37.787323,-122.43858
37.774567,-122.44111
37.79553,-122.42506
37.787037,-122.418274
37.718933,-122.395996
37.786827,-122.41993
37.766373,-122.45295
37.787025,-122.40303
37.786484,-122.46897
37.744297,-122.404526
37.78597,-122.44173
37.784046,-122.40371
37.783722,-122.41424
37.78456,-122.40733
37.801632,-122.44782
37.79907,-122.42746
37.76549,-122.44492
37.726963,-122.40188
37.772568,-122.48419
37.798443,-122.40988
37.780575,-122.42026
37.784237,-122.41771
37.765053,-122.41967
37.765053,-122.41967
37.780617,-122.41614
37.764706,-122.41525
37.799034,-122.40891
37.77516,-122.40363
37.78212,-122.40726
37.787025,-122.40303
37.71366,-122.4369
37.72045,-122.48302
37.778214,-122.43505
37.783005,-122.412415
37.77746,-122.413155
37.787025,-122.40303
37.747288,-122.459175
37.762974,-122.41121
\N,\N
37.79067,-122.427444
37.75695,-122.42034
37.781258,-122.45886
37.753704,-122.420815
37.786728,-122.41316
37.78506,-122.42643
37.723267,-122.46566
37.730316,-122.40471
37.792538,-122.39406
37.796494,-122.41007
37.790577,-122.420685
37.785492,-122.40785
37.74983,-122.43172
37.7617,-122.41109
37.75097,-122.50819
37.785378,-122.41626
37.780994,-122.41315
37.783287,-122.40895
37.752075,-122.42114
37.732437,-122.40561
37.772305,-122.41967
37.76934,-122.42147
37.734695,-122.42784
37.797546,-122.40541
37.78962,-122.420494
37.752304,-122.41736
37.8022,-122.41797
37.724342,-122.42965
37.785492,-122.40785
37.719303,-122.42583
37.775333,-122.39721
37.752186,-122.48063
37.737785,-122.39594
37.75217,-122.419556
37.780994,-122.41315
37.763428,-122.41951
37.768177,-122.41073
37.788944,-122.42214
37.74426,-122.387375
37.723446,-122.40007
37.75012,-122.390434
37.728058,-122.40706
37.724987,-122.44307
37.77999,-122.41349
37.763515,-122.47819
37.752205,-122.419014
37.77176,-122.3936
37.76049,-122.38856
37.805824,-122.41195
37.75697,-122.42001
37.75417,-122.44406
37.720444,-122.434784
37.77211,-122.430435
37.776978,-122.42969
37.804928,-122.43814
37.75417,-122.44406
37.757828,-122.39021
37.78652,-122.41481
37.757828,-122.39021
37.725872,-122.43285
37.79741,-122.42544
37.717907,-122.40013
37.78687,-122.42331
37.783722,-122.41424
37.78249,-122.44582
37.73899,-122.403076
37.7483,-122.41148
37.779213,-122.410934
37.779213,-122.410934
37.760433,-122.41593
37.7731,-122.41556
37.75263,-122.4119
37.771732,-122.40908
37.742485,-122.48855
37.78491,-122.40479
37.785404,-122.46137
37.71035,-122.41044
37.744682,-122.48118
37.77885,-122.430046
37.789837,-122.43403
37.783516,-122.415886
37.79016,-122.40878
37.754288,-122.4754
37.738323,-122.40565
37.785744,-122.40583
37.781864,-122.413864
\N,\N
37.717777,-122.40062
37.71718,-122.38627
37.75235,-122.445984
\N,\N
37.771297,-122.405426
37.772106,-122.4075
37.805496,-122.40696
37.758087,-122.42805
37.73736,-122.42312
37.80517,-122.41723
37.786167,-122.42137
37.78445,-122.41607
37.77005,-122.407
37.784046,-122.40371
37.775787,-122.39336
37.78294,-122.464424
37.725353,-122.38737
37.729786,-122.39185
37.769733,-122.39905
37.787804,-122.4235
37.8003,-122.44031
37.736588,-122.47057
37.775604,-122.403076
37.766308,-122.39883
37.781498,-122.3998
37.764755,-122.424576
37.78357,-122.41927
37.777554,-122.40992
37.7758,-122.41418
37.783722,-122.41424
37.767506,-122.42895
37.724533,-122.45921
37.729946,-122.410034
\N,\N
37.751637,-122.42855
37.79113,-122.430916
37.74616,-122.38718
37.752506,-122.414085
37.790462,-122.39669
37.78097,-122.40871
37.782894,-122.420815
37.78666,-122.409775
37.7293,-122.435196
37.7293,-122.435196
37.76449,-122.40742
37.765926,-122.466446
37.770348,-122.41375
37.797573,-122.40904
37.77966,-122.40929
37.725792,-122.3898
37.78641,-122.408035
37.776333,-122.394035
37.77746,-122.413155
\N,\N
37.788498,-122.40677
37.7692,-122.417786
37.742374,-122.42197
37.77021,-122.44534
37.717422,-122.46263
37.717422,-122.46263
37.77005,-122.407
37.784237,-122.41771
37.767506,-122.42895
37.761646,-122.44912
37.77082,-122.409134
37.797626,-122.408615
37.802753,-122.41362
37.728294,-122.38755
37.74268,-122.42039
37.796417,-122.403496
37.807278,-122.41562
37.71041,-122.40423
37.78491,-122.40479
37.764896,-122.400635
37.78393,-122.4126
37.80417,-122.409935
37.798943,-122.41731
37.805496,-122.40696
37.724987,-122.44307
37.768406,-122.4178
37.781178,-122.4117
37.772736,-122.425514
37.779892,-122.42189
37.76511,-122.4187
37.760235,-122.419205
37.736908,-122.39109
37.759193,-122.40977
37.73427,-122.45652
37.761894,-122.4373
37.792717,-122.40383
37.801304,-122.42454
37.774384,-122.40152
37.788387,-122.415184
37.764034,-122.5094
37.788387,-122.415184
37.766674,-122.41982
\N,\N
37.78116,-122.46106
37.784657,-122.41443
37.738567,-122.49258
37.784412,-122.390854
37.784412,-122.390854
37.77672,-122.41532
\N,\N
37.77543,-122.410614
37.78414,-122.41095
37.78414,-122.41095
37.732548,-122.47923
37.804146,-122.42511
37.773525,-122.421234
37.77606,-122.489815
37.77926,-122.42683
37.800896,-122.39913
37.740948,-122.48092
37.76819,-122.421364
37.784775,-122.39117
37.796803,-122.40762
37.796803,-122.40762
37.789783,-122.404205
37.737408,-122.42404
37.781864,-122.413864
37.757587,-122.485306
37.76391,-122.39568
37.769527,-122.45071
37.791496,-122.420876
37.801445,-122.43131
37.742374,-122.42197
37.783516,-122.415886
37.78491,-122.40479
37.765877,-122.467514
37.789764,-122.397575
37.78393,-122.4126
37.746777,-122.41912
37.793232,-122.39318
37.74337,-122.45696
37.80678,-122.41958
37.790047,-122.417206
37.775608,-122.41548
37.775333,-122.39721
37.77021,-122.44534
\N,\N
\N,\N
37.78223,-122.41029
37.771008,-122.3912
37.75227,-122.41788
37.781017,-122.46428
37.79378,-122.402954
37.756645,-122.50674
37.757233,-122.41563
37.713665,-122.44214
37.738323,-122.40565
37.786224,-122.38963
\N,\N
37.826183,-122.37448
37.788967,-122.42194
37.77284,-122.40968
37.789433,-122.40696
37.719055,-122.48142
\N,\N
37.729908,-122.39718
37.784866,-122.41278
37.72682,-122.4618
37.736347,-122.462036
\N,\N
37.741863,-122.50248
37.775524,-122.42607
37.768772,-122.42746
37.776222,-122.411606
37.730175,-122.374214
37.79338,-122.40613
